"","NOS.NS.1","NOS.NS.2","NOS.NS.3","NOS.LA.1","NOS.LA.2","NOS.LA.3","S.NS.1","S.NS.2","S.NS.3","S.LA.1","S.LA.2","S.LA.3"
"1553539_at",5.2832774212376,6.34329613999874,5.99350531748547,6.41634609465147,7.45567176780208,5.53918148858601,6.4187012289047,6.2704148542574,4.93490209192775,6.51285813059246,6.30835088132605,5.93239130116001
"1552417_a_at",4.94852668137381,3.70831697797526,4.3673345761981,4.14124927905261,4.17961596252463,3.39201152374511,4.88781168933334,3.47120962685277,3.70765792116061,5.02848907920435,4.06103773617952,3.84259500209319
"214533_at",6.54609053583538,7.15037676350057,7.24345973102957,6.43483426397423,7.03872695188705,7.0531747466132,6.57398366875952,6.92635248575944,6.69999858343345,6.32166436653888,6.11421112636904,6.77006981688968
"227450_at",6.27472629933861,6.3701260418474,6.01496426346222,5.63044977424728,6.02312630178379,6.11868421618937,5.91596149890465,5.67305802461119,6.09714168597185,6.3275610673631,5.50760750600797,6.06689245988183
"238647_at",5.65198615000596,5.20220739676787,5.50627230433929,4.91174952190654,5.64191355401334,4.85854604967904,5.78316973220491,5.18332161683583,5.53623740275472,5.60971886432305,5.29592177506199,5.18561113765018
"1552733_at",7.11575860553776,7.14537123565177,7.05423291282591,7.03327833221404,7.28741558547728,6.51833204326293,6.95149484502958,6.90075429825475,6.36372355948553,7.12272265098005,7.07510021310056,6.50548797498786
"1553132_a_at",7.32138568265671,6.28119968848688,6.54618875580756,6.42612464816374,6.34109531009178,5.74436639203232,6.96937465434686,6.60851632680504,6.31260477729035,7.27297058277415,6.76690361194168,6.33492216675013
"1552310_at",7.02750713101454,6.83141945614396,6.41365833691947,6.80329184909303,7.01712766959207,5.90634782167468,7.13599939826459,6.8907423254657,6.22360268565783,6.96352377100002,6.75117536910518,6.06040665639504
"208376_at",4.49035759675863,3.73673035022023,3.71457185316168,3.83082638289453,3.68090796896709,4.22684194451101,4.00536732965418,3.58558247950688,4.51647630081602,3.75775461309422,4.06794201298334,4.44945016605652
"206991_s_at",8.1570904345857,6.89550949737311,7.28782144682098,7.35539518985306,7.0087932796056,7.39426076474203,6.85319342493075,7.0087932796056,7.52566822803402,7.30973354840673,7.47475435274361,7.76360711524094
"206337_at",7.61727161570463,4.6921530246765,5.96297859697961,5.71234539650475,4.95741366931327,6.34236842229091,4.29447193853595,5.357509412118,5.35191751203268,6.02426950521451,6.49598408014081,6.30817050808822
"237222_at",3.55984513167821,4.23163308670825,3.95299822644299,3.88705901669537,4.27206820643805,4.50909919706114,3.91316308589634,3.48021360828932,4.66274525107574,3.74724893542028,3.83276496638099,4.37572109746837
"225088_at",6.52543530071804,5.5029056676815,6.16501658021865,6.04758384204647,5.88890416873551,5.23896033412041,6.85159384076931,5.33756360490455,5.60849484472557,6.92775628592987,5.98625789077249,5.66812758751744
"1555704_at",2.96305772856344,3.50168825831859,3.37006661666385,2.95924076673939,2.99272846235933,3.43872774445903,3.3592337351847,3.09528293164124,3.41700528889051,3.05830809548309,3.0041490928151,3.72446615763094
"210128_s_at",6.62734244728117,7.00297499778593,7.23052077605885,7.03444191576836,6.86265549340822,7.67278909314259,6.91320031716154,7.67195791000331,7.24241888073885,7.39946201208296,7.44217353942111,7.04079976375085
"228058_at",8.93599503211554,8.98428956068096,8.8028316199934,8.03202668255507,8.10479761772858,8.21587585620108,8.8487061174975,8.66774171877855,8.57621520104824,8.2948248740216,8.57370056112789,7.43932791793287
"1558975_at",4.57298826641709,5.11729257984639,4.95941432129657,5.15444589008333,4.98627866351134,4.84205277314218,4.71517514574987,5.00282107835211,4.60560460735564,4.46133592239488,5.04014655439554,5.03223056052358
"238510_at",7.45811945412909,7.30356893240143,7.24544458076848,7.30727887994313,7.52478758649596,6.7425414099606,7.48599991572845,7.33833715438414,6.9820445547955,7.59349679180142,7.52350256871119,6.72312890822307
"228869_at",7.48350977198967,5.78754088687974,6.54279559926347,6.92405933672599,5.63001840899462,6.78442457040349,6.08474871573711,6.45373619226864,6.70947373476076,6.64407905896385,6.7138896053371,6.82852549087817
"225237_s_at",5.29783844591758,5.13159040099952,4.95180429371216,4.7225135947676,4.90344893879045,4.04053340840429,5.46811710213087,4.65008566657755,4.64009146974017,5.32799766944003,5.49421442706618,4.51217507292891
"238345_at",3.6846653124158,4.30149928949392,4.40680607178362,4.46150052650864,4.1914971939016,4.55313456296842,4.35518400587194,4.72985153985445,4.00575468319989,4.44880688652283,4.65507100165279,4.02121826465025
"212532_s_at",8.10361027360422,8.10500766687348,7.7955156863753,8.38887942506295,8.38492913698801,7.7261269584868,8.28388051670697,8.37169510294309,7.72801394883305,8.27922011232378,8.44380798526495,7.57069567466797
"1553292_s_at",4.48949572233766,4.57709728235843,4.79307889955263,4.69667508612487,4.82795051461312,4.93359928906245,4.08477330305933,4.45663840256407,4.34933482504694,4.84690716530965,4.16503611501198,4.94492938393894
"227720_at",5.10701745311967,5.75674799605589,5.25582280824811,5.86100959918822,5.84811535867185,5.51336550964435,5.59553986610587,5.86121517666053,5.6069199065566,5.80583367740932,6.00399231765755,5.2753395802583
"226629_at",6.44374374521327,6.75136482597347,6.17337530389892,6.52459724488666,6.0877442292908,6.20831211380973,6.7418396937541,6.69213815563665,6.06759463451536,6.5744488541164,6.78215036227805,5.57466974249689
"1554772_at",3.11915778601098,3.37789088880459,3.45124450769844,2.87757826843124,2.80335272413364,3.46739619285,2.86061956168532,2.97633476329587,3.38866819993506,3.0353671181267,3.26577734452291,3.69296377527829
"209613_s_at",9.94939657561978,10.1909694772376,9.9514371908095,9.55872410857575,10.4103546213739,9.47366125470721,9.48094738872866,8.87186401792707,8.77505441667137,9.53368322180917,8.98276934135667,8.69135015254471
"228719_at",5.42529691065076,5.66269765761937,6.06791047258122,5.40105664820155,5.35856215619954,5.83172185056144,5.79407228936169,6.57137326912815,5.78052073957365,5.98268845418206,6.2124386299054,5.81224215542716
"229645_at",5.33203103083059,5.53792112621381,6.04735962013314,5.18917113145496,5.99109417941384,6.24274266763577,5.7066634934088,5.60400313106194,6.05693972910327,5.44730772645565,5.62488709658671,5.75219009725102
"244751_at",4.60705791950354,4.23370425429455,4.64940622229658,4.54383456344654,4.1195044990513,4.57709728235843,4.08915270437497,4.70544672953064,4.52457122795796,4.12664798715999,4.16184427668659,4.52792329130624
"227043_at",5.36704579313327,5.60189151310946,5.59382788337333,5.64105132424239,5.31130314235289,6.10064357944954,5.81470330611122,5.86904947257572,5.8994570882673,5.14910100168517,5.8324309535078,5.84724606891681
"217627_at",6.11342036483202,5.70327930113141,5.51479596851251,5.96830935353885,5.97721521552085,5.28102698238906,5.65971290367136,5.90678631991127,5.35211758363913,5.72773976935751,5.41023892427653,5.22241264465385
"242470_at",4.09333958089485,3.92531451707796,3.80491241509072,3.48056570118019,4.11709791172284,3.42431919855101,3.25095707709782,3.31083760159319,3.75231052044538,3.95964169695048,3.24455535167729,3.39117491018922
"235863_at",3.96309800690534,4.42444473771391,4.10085644991098,4.58847961196628,4.54920947813756,4.40857989228775,4.45902143051846,4.7529495423119,4.28019894746383,4.67564071645382,5.06903524190191,4.08902757835051
"220178_at",6.65591434708831,7.01628287476141,7.68436750723751,7.36766182244207,7.14957641826441,7.52291405164862,7.08519291244391,7.5620682501486,7.69861170989542,7.19543576235864,7.32807031009547,7.5899505324465
"214767_s_at",4.0098181060232,5.17447678330314,4.46538780441478,4.93277891238201,5.11872826179868,5.24161581647989,5.04652411192492,4.27737334702825,4.7123078331826,4.67972544140855,4.55478042679216,4.65034971669074
"203951_at",8.37867773865438,8.13665833316765,7.87774565546228,7.79191941064835,6.9849325189795,7.44952206137177,8.41883655605752,8.45379741454425,8.18093386438035,7.30458891296278,7.39768976228811,7.79162131880036
"228297_at",10.55645560862,10.1499981147189,9.29875109333663,9.92479263601155,10.3638771730141,8.93479074334444,9.76711160492826,9.55335022820943,9.14381616909568,9.83032874253296,9.62699856587354,9.18302816998365
"1553454_at",6.70461634421981,6.71710829940328,5.43722947083185,6.63155989258944,4.34099714158965,5.10354689177801,5.35270472158686,6.61892744333727,5.41975174820959,5.27140481586168,4.79729471652811,3.73001560428017
"1553697_at",2.66239269206542,2.81416782720819,3.1873591085519,3.09975570286573,2.85043438732384,2.5980631259105,3.13095064948841,2.71947277208447,2.52484180749448,3.56676277761129,2.95313935477411,2.8064403573422
"227582_at",6.40207318393307,6.4186014409637,6.4100193615217,6.04250862640375,6.2584466306644,6.23448314703001,6.11809236850104,5.93042829752623,6.27270335846837,5.81110436163071,5.95803434020476,6.69105649150202
"1552870_s_at",4.34473269836026,4.57709728235843,5.49155969544264,5.16784149238739,4.45031009493785,5.18661874954818,4.34147345972653,5.1934931091105,4.98262785620746,4.33449708673367,4.7368814776206,4.97326982133024
"1553333_at",5.66734336191159,4.77557718480033,5.28886958183536,5.65309301541155,5.07611840327998,4.64298264562131,5.91265496528096,5.62007439176984,5.05225939927137,6.00719449840799,5.32497793922047,4.82980022251522
"206586_at",4.2952210888018,4.68056743643958,4.91544655835178,4.25302496056859,4.60230759044989,5.69727104176303,4.35061312967298,4.73938288297849,5.16873875989145,4.1104786517375,4.64006049586131,5.55225785148081
"228221_at",7.42428914270679,6.69626971832159,7.52254390575956,7.25053402888023,6.44860577053458,7.09442417783057,6.8936447171662,6.93385658639245,7.6311656359873,6.91512406287312,6.6179537133968,7.3996009014237
"231044_at",3.9045597985171,4.55684230915152,4.50907485395765,3.81416893912908,4.18795587254064,4.23590196298517,4.20577835981081,3.96321318673774,4.40255638934673,4.03950612776589,4.28690910385835,4.44983297544278
"211203_s_at",6.75931124844013,5.9917861250284,6.43579438531778,6.17702746284054,6.00741359656277,6.01465182846778,7.12774940505081,6.03129121860963,5.95118012738227,7.25804725679445,6.78893009383287,6.13118974295583
"232563_at",5.01971594462641,3.80484204173134,4.24577527739337,4.10825722332808,3.87756478917155,3.68963058878607,4.4706416823157,3.70230633600716,3.92271687581508,4.64436397479448,4.17183257954307,4.09769725321281
"216579_at",4.55284291954468,4.8483833092009,4.90585964889136,4.77625085776831,4.63871339897432,5.35740271538754,5.61616760878286,5.17960417705689,5.42325310084478,4.82981574059576,4.9748823904962,4.55714457046363
"202311_s_at",7.41007897728839,8.00557734476149,8.03040002859148,7.85702514185131,8.18818394139163,7.58807100130487,8.624088315617,8.71676178481,7.6230842365687,8.3356847420502,8.23929592585998,7.48933919809484
"1553437_at",3.65219761469409,4.13317693652536,3.85194212211305,3.62939223031945,3.74937712010667,4.09276470298866,4.04866282040973,3.59456688517885,3.86839902729219,3.5128162920731,3.68747739625555,4.32790263873557
"238657_at",4.14931621789419,4.34537596507221,5.46109758480807,4.78972203272967,4.3659838818469,4.51692214166409,4.94221619604339,4.78365521856366,5.19431173510523,4.38159578200277,4.45201284434274,4.9057650356431
"214903_at",5.68954577331633,6.01946406418266,5.99303688773193,5.72761989798551,6.16321590706295,6.31118580881632,5.88249654968262,5.8703097878514,6.15578559841323,5.71623717592583,6.26502612725352,6.57264365376188
"235003_at",7.63531870131439,6.50926681469838,5.68032198093586,6.78195787380155,6.83049609222234,5.37866023912144,6.74920876182826,6.03106007860461,4.87169153808409,7.36766182244207,6.41702431972861,6.1704489580638
"238452_at",4.28947139850464,4.80609120932038,4.98931421902785,4.51413584402106,4.90470248610478,4.65156427993315,4.57101609608123,4.74686267106864,4.33320843445315,4.31689661173072,4.78909628122484,5.00901989882353
"211161_s_at",11.8225125627505,11.8243371406174,12.0380906220275,11.6305651959832,11.952440289464,11.6164202768548,11.9762953675495,11.9069985178721,11.4287936789621,11.9317893408713,11.4871467782926,11.488169661793
"230763_at",2.9001891186167,3.27606023240007,3.42754331287832,2.87677557874705,2.96171767300018,3.3270073906631,3.07527658957499,3.23970161729595,3.52123597035756,2.90266669273355,2.98177787654649,3.7399360878825
"211981_at",7.89882040747978,7.38145409779178,7.71505748056221,7.27909931774825,7.25683700532441,6.91113837153876,7.62002612528216,7.02077091022423,7.17355172142318,7.89023550885934,7.20009175775825,7.37602010416659
"230608_at",4.11221939283957,4.23622126546341,4.57225777785039,4.05276371527782,4.06492194080693,4.52303986731392,3.85593512520806,3.84436520458312,4.63801661343155,4.02012084191045,4.13198427340349,4.66294485087744
"229538_s_at",4.79795299776114,4.85566880062026,4.5571210518486,4.65922315436211,5.02999652947367,5.15424003160255,4.46296436376962,5.06430355816894,4.73234513592801,4.20350399151857,5.11566613600109,4.66501261580029
"228532_at",7.86802497153185,7.06636491890127,7.08476008610199,7.59471777081771,6.91210753440626,7.46813479278789,7.18499022152101,7.29368683952674,7.32784061843381,7.71384638860731,7.54451281975788,7.23927709259773
"230668_at",3.65764179387737,4.19489550610434,4.00465205031477,4.01702325087222,4.21823648579318,4.30552241761636,4.28448178520391,4.49573769038215,4.55859624585734,4.50647794710773,4.65692815118001,4.62333048200527
"232186_at",6.26785878123223,5.78625733674676,6.30098976845743,6.50875692388347,5.67546379914858,5.73661297510514,6.76557386978536,6.01339163949227,6.26994040003231,6.31285793299343,6.18429590827154,6.35060197346971
"1553081_at",7.75696332205132,10.0269169538288,9.31568131099365,8.51143333212762,10.0535757951949,9.79736963077381,10.2243370121846,9.87263218103098,8.95505933011962,10.3683170938722,9.59725171782955,9.2031112816848
"235616_at",7.13667438485094,6.96759513268772,6.85680990431746,7.02830333980438,6.28615115492768,6.73352505468505,6.44984624563849,7.18033649353139,7.40108566457916,6.47721429113587,6.57671447866328,7.23443240872527
"241565_at",3.21457645647328,3.66311987080844,3.53487013775094,3.65356843231998,3.24678247858261,4.52043378136671,3.48682952414792,3.10808141029706,3.76862516704796,3.59309479217316,3.61495016529674,3.76111782464199
"1558827_a_at",4.21781614585033,3.57531327230641,4.04465797582503,3.40627499413791,3.51063822665326,4.3151573003158,3.50371726578104,3.7183584423523,4.09235759408102,3.52478534560639,3.74537105929839,4.25634920647285
"225119_at",6.28092071702049,6.34094571692913,6.05415081557801,5.93963494707125,6.44753451689425,5.46238076642884,6.26012446131662,6.13476697160718,5.46265750612519,6.33424688301221,6.43022863669331,5.61250472029606
"1563805_a_at",6.12788359905156,6.59066288775487,6.46864471573314,7.05668661045081,6.67031651524872,6.43381873746766,6.73017682737669,6.82825846698639,6.15884832305116,7.04389893846636,6.83902898244001,6.01355310416353
"212940_at",6.24925471226455,5.58573972653652,5.02552493254938,5.39323566648874,5.65767564289296,5.00847574817954,6.3676852754288,5.20054579398425,4.69338440756777,6.66749435818422,5.91462804961043,5.23146571954618
"227867_at",6.06376505242432,5.14119445716806,5.57108287147623,4.77529671352006,5.11181332150269,5.63019065177148,4.86515041040595,5.14277255076266,5.12949132092023,4.82551588243051,5.61435355236558,5.27103272651551
"241825_at",5.61634581637609,6.04045307050056,6.52726765571102,5.99615112510255,5.69734555557969,6.31899967072698,5.65901128182988,6.03129121860963,6.27772160514496,5.95088216175399,5.92641599436254,6.12135240910336
"226237_at",5.48859198691327,5.19907351802106,4.59211648699994,4.50700462397693,4.72894829980869,4.03109228946503,4.63346840395491,4.14091671831095,4.28510246371126,4.73767608288096,3.9067514172032,4.00077824133132
"238602_at",5.9868098067835,5.56075111636059,5.54134923511027,5.96838321814835,5.93508032493433,5.51310340133908,5.37775702096779,5.57448751925777,5.30764881155837,5.95556147465821,5.36808642453429,5.39215767279349
